Name,Description,Location,Location On Hand,Location Committed,Location Available
K6859-F2011,HomePop Modern Barrel Accent Chair - Flax Brown,KFDS,,,
K6859-F2011,HomePop Modern Barrel Accent Chair - Flax Brown,KFNJ,,,
K6859-F2011,HomePop Modern Barrel Accent Chair - Flax Brown,KFHQ,,,
K6859-F2111,HomePop Modern Barrel Accent Chair - Charcoal,KFDS,,,
K6859-F2111,HomePop Modern Barrel Accent Chair - Charcoal,KFNJ,,,
K6859-F2111,HomePop Modern Barrel Accent Chair - Charcoal,KFHQ,28,4,24
K6859-F2141,HomePop Modern Barrel Accent Chair - Textured Orange,KFDS,,,
K6859-F2141,HomePop Modern Barrel Accent Chair - Textured Orange,KFHQ,41,,41
K6859-F2141,HomePop Modern Barrel Accent Chair - Textured Orange,KFNJ,56,1,55
K6859-F2182,HomePop Modern Barrel Accent Chair - Slate Gray,KFHQ,,,
K6859-F2182,HomePop Modern Barrel Accent Chair - Slate Gray,KFDS,,,
K6859-F2182,HomePop Modern Barrel Accent Chair - Slate Gray,KFNJ,48,,48
K6859-F2351,HomePop Modern Barrel Accent Chair - Stain Resistant Textured Natural,KFDS,,,
K6859-F2351,HomePop Modern Barrel Accent Chair - Stain Resistant Textured Natural,KFHQ,23,2,21
K6859-F2351,HomePop Modern Barrel Accent Chair - Stain Resistant Textured Natural,KFNJ,159,4,155
K6861-E846,Leatherette Large Storage Bench,KFNJ,16,,16
K6861-E846,Leatherette Large Storage Bench,KFDS,,,
K6861-E846,Leatherette Large Storage Bench,KFHQ,45,,45
K6862-B215,HomePop Large Velvet Storage Ottoman - Navy,KFDS,,,
K6862-B215,HomePop Large Velvet Storage Ottoman - Navy,KFHQ,2,2,
K6862-B215,HomePop Large Velvet Storage Ottoman - Navy,KFNJ,,,
K6862-B288,HomePop Large Velvet Storage Ottoman - Textured Gray,KFDS,,,
K6862-B288,HomePop Large Velvet Storage Ottoman - Textured Gray,KFHQ,87,,87
K6862-B288,HomePop Large Velvet Storage Ottoman - Textured Gray,KFNJ,,,
K6862-E843,Large Leatherette Storage Ottoman,KFDS,,,
K6862-E843,Large Leatherette Storage Ottoman,KFNJ,211,13,198
K6862-E843,Large Leatherette Storage Ottoman,KFHQ,299,6,293
K6862-E844,Large Leatherette Storage Ottoman,KFNJ : KFNJQU,1,,
K6862-E844,Large Leatherette Storage Ottoman,KFDS,,,
K6862-E844,Large Leatherette Storage Ottoman,KFNJ,,,
K6862-E844,Large Leatherette Storage Ottoman,KFHQ,4,3,1
K6862-E845,Large Leatherette Storage Ottoman,KFDS,,,
K6862-E845,Large Leatherette Storage Ottoman,KFNJ,74,12,62
K6862-E845,Large Leatherette Storage Ottoman,KFHQ,43,1,42
K6862-E846,Large Leatherette Storage Ottoman,KFNJ,247,15,232
K6862-E846,Large Leatherette Storage Ottoman,KFHQ,96,21,75
K6862-E846,Large Leatherette Storage Ottoman,KFDS,,,
K6862-E847,Large Leatherette Storage Ottoman,KFNJ,,,
K6862-E847,Large Leatherette Storage Ottoman,KFDS,,,
K6862-E847,Large Leatherette Storage Ottoman,KFHQ,,,
K6862-E848,Large Leatherette Storage Ottoman,KFDS,,,
K6862-E848,Large Leatherette Storage Ottoman,KFNJ,124,5,119
K6862-E848,Large Leatherette Storage Ottoman,KFHQ,274,18,256
K6862-YDQY-2,HomePop Large Leatherette Storage Ottoman - Distressed Brown Faux Leather,KFDS,,,
K6862-YDQY-2,HomePop Large Leatherette Storage Ottoman - Distressed Brown Faux Leather,KFNJ,96,1,95
K6862-YDQY-2,HomePop Large Leatherette Storage Ottoman - Distressed Brown Faux Leather,KFHQ,139,,139
K6864-F1538,Kids' Pink Medallion Print Chair,KFDS,,,
K6864-F1538,Kids' Pink Medallion Print Chair,KFHQ,31,1,30
K6864-F1538,Kids' Pink Medallion Print Chair,KFNJ,76,5,71
K6908-A804,HomePop Modern Swoop Arm Chair - Gray Damask,KFDS,,,
K6908-A804,HomePop Modern Swoop Arm Chair - Gray Damask,KFNJ,40,,40
K6908-A804,HomePop Modern Swoop Arm Chair - Gray Damask,KFHQ,84,4,80
K6908-A854,HomePop Modern Swoop Arm Accent Chair - Tan Geometric,KFDS,,,
K6908-A854,HomePop Modern Swoop Arm Accent Chair - Tan Geometric,KFNJ,,,
K6908-A854,HomePop Modern Swoop Arm Accent Chair - Tan Geometric,KFHQ,,,
K6908-A869,HomePop Modern Swoop Arm Accent Chair - Orange and Cream Medallion,KFDS,,,
K6908-A869,HomePop Modern Swoop Arm Accent Chair - Orange and Cream Medallion,KFHQ,88,,88
K6908-A869,HomePop Modern Swoop Arm Accent Chair - Orange and Cream Medallion,KFNJ,,,
K6908-B258,HomePop Modern Swoop Arm Accent Chair - Pink Velvet,KFHQ,66,,66
K6908-B258,HomePop Modern Swoop Arm Accent Chair - Pink Velvet,KFNJ,26,,26
K6908-B258,HomePop Modern Swoop Arm Accent Chair - Pink Velvet,KFDS,,,
K6908-B267,"HomePop Modern Swoop Arm Velvet Accent Chair, Navy",KFHQ,44,2,42
K6908-B267,"HomePop Modern Swoop Arm Velvet Accent Chair, Navy",KFNJ,23,,23
K6908-B267,"HomePop Modern Swoop Arm Velvet Accent Chair, Navy",KFDS,,,
K6908-B268,HomePop Modern Velvet Swoop Arm Accent Chair - Pink,KFHQ,87,,87
K6908-B268,HomePop Modern Velvet Swoop Arm Accent Chair - Pink,KFDS,,,
K6908-B268,HomePop Modern Velvet Swoop Arm Accent Chair - Pink,KFNJ,113,1,112
K6908-B270,HomePop Modern Velvet Swoop Arm Accent Chair - Aqua,KFDS,,,
K6908-B270,HomePop Modern Velvet Swoop Arm Accent Chair - Aqua,KFHQ,15,5,10
K6908-B270,HomePop Modern Velvet Swoop Arm Accent Chair - Aqua,KFNJ,,,
K6908-F1540,HomePop Swoop Accent Chair,KFDS,,,
K6908-F1540,HomePop Swoop Accent Chair,KFHQ,,,
K6908-F1540,HomePop Swoop Accent Chair,KFNJ,90,10,80
K6908-F2044,HomePop Modern Swoop Arm Accent Chair - Aqua,KFDS,,,
K6908-F2044,HomePop Modern Swoop Arm Accent Chair - Aqua,KFHQ,14,,14
K6908-F2044,HomePop Modern Swoop Arm Accent Chair - Aqua,KFNJ,,,
K6908-F2230,HomePop Modern Swoop Accent Chair - Blue Calypso Stripe,KFDS,,,
K6908-F2230,HomePop Modern Swoop Accent Chair - Blue Calypso Stripe,KFHQ,34,1,33
K6908-F2230,HomePop Modern Swoop Accent Chair - Blue Calypso Stripe,KFNJ,,,
K6908-F2231,HomePop Modern Swoop Accent Chair - Dove Grey Stripe,KFDS,,,
K6908-F2231,HomePop Modern Swoop Accent Chair - Dove Grey Stripe,KFNJ,48,3,45
K6908-F2231,HomePop Modern Swoop Accent Chair - Dove Grey Stripe,KFHQ,114,1,113
K6908-F2237,HomePop Modern Swoop Accent Chair - Charcoal Stripe,KFHQ,42,1,41
K6908-F2237,HomePop Modern Swoop Accent Chair - Charcoal Stripe,KFDS,,,
K6908-F2237,HomePop Modern Swoop Accent Chair - Charcoal Stripe,KFNJ,41,,41
K6908-F2237,HomePop Modern Swoop Accent Chair - Charcoal Stripe,KFHQ : KFHQQU,10,,
K6908-F2244,HomePop Modern Swoop Accent Chair - Textured Gray,KFDS,,,
K6908-F2244,HomePop Modern Swoop Accent Chair - Textured Gray,KFNJ,52,,52
K6908-F2244,HomePop Modern Swoop Accent Chair - Textured Gray,KFHQ,9,,9
K6908-F2262,HomePop Modern Swoop Arm Accent Chair - Black Plaid,KFDS,,,
K6908-F2262,HomePop Modern Swoop Arm Accent Chair - Black Plaid,KFHQ,247,2,245
K6908-F2262,HomePop Modern Swoop Arm Accent Chair - Black Plaid,KFNJ,88,7,81
K6908-F2264,HomePop Modern Swoop Arm Accent Chair - Indigo,KFDS,,,
K6908-F2264,HomePop Modern Swoop Arm Accent Chair - Indigo,KFNJ,,,
K6908-F2264,HomePop Modern Swoop Arm Accent Chair - Indigo,KFHQ,77,2,75
K6908-F2264,HomePop Modern Swoop Arm Accent Chair - Indigo,KFHQ : KFHQQU,2,,
K6908-F2264,HomePop Modern Swoop Arm Accent Chair - Indigo,KFNJ : KFNJQU,1,,
K6908-F2269,HomePop Modern Swoop Arm Accent Chair - Blue Plaid,KFNJ,31,,31
K6908-F2269,HomePop Modern Swoop Arm Accent Chair - Blue Plaid,KFDS,,,
K6908-F2269,HomePop Modern Swoop Arm Accent Chair - Blue Plaid,KFHQ,109,,109
K6908-F2270,HomePop Modern Swoop Arm Accent Chair - Gray Plaid,KFHQ,113,5,108
K6908-F2270,HomePop Modern Swoop Arm Accent Chair - Gray Plaid,KFNJ,52,,52
K6908-F2270,HomePop Modern Swoop Arm Accent Chair - Gray Plaid,KFDS,,,
K6908-F2302,HomePop Modern Swoop Arm Accent Chair- Indigo Stripes,KFNJ,,,
K6908-F2302,HomePop Modern Swoop Arm Accent Chair- Indigo Stripes,KFDS,,,
K6908-F2302,HomePop Modern Swoop Arm Accent Chair- Indigo Stripes,KFHQ,30,,30
K6908-F2326,HomePop Modern Swoop Arm Accent Chair - Black Windowpane,KFHQ,24,1,23
K6908-F2326,HomePop Modern Swoop Arm Accent Chair - Black Windowpane,KFNJ,115,3,112
K6908-F2326,HomePop Modern Swoop Arm Accent Chair - Black Windowpane,KFDS,,,
K6908-F2327,HomePop Modern Swoop Arm Accent Chair - White Windowpane,KFDS,,,
K6908-F2327,HomePop Modern Swoop Arm Accent Chair - White Windowpane,KFHQ,34,7,27
K6908-F2327,HomePop Modern Swoop Arm Accent Chair - White Windowpane,KFNJ,,,
K6908-YDQY-2,HomePop Modern Swoop Arm Accent Chair - Distressed Brown Faux Leather,KFDS,,,
K6908-YDQY-2,HomePop Modern Swoop Arm Accent Chair - Distressed Brown Faux Leather,KFHQ,45,,45
K6908-YDQY-2,HomePop Modern Swoop Arm Accent Chair - Distressed Brown Faux Leather,KFNJ,,,
K6935-F1594,HomePop Decorative Pet Bed Arched Wood Frame,KFNJ,35,1,34
K6935-F1594,HomePop Decorative Pet Bed Arched Wood Frame,KFDS,,,
K6935-F1594,HomePop Decorative Pet Bed Arched Wood Frame,KFHQ,89,,89
K6958-B118,Metal Bench Velvet Seat,KFDS,,,
K6958-B118,Metal Bench Velvet Seat,KFHQ,159,,159
K6958-B118,Metal Bench Velvet Seat,KFNJ,136,8,128
K6958-B123,Metal Bench Velvet Seat,KFHQ,93,4,89
K6958-B123,Metal Bench Velvet Seat,KFDS,,,
K6958-B123,Metal Bench Velvet Seat,KFNJ,95,8,87
K6958-B200,Metal Bench Velvet Seat,KFHQ,105,,105
K6958-B200,Metal Bench Velvet Seat,KFNJ,40,3,37
K6958-B200,Metal Bench Velvet Seat,KFDS,,,
K6958-B203,Metal Bench Velvet Seat,KFDS,,,
K6958-B203,Metal Bench Velvet Seat,KFHQ,170,,170
K6958-B203,Metal Bench Velvet Seat,KFNJ,73,,73
K6958-B254,HomePop Velvet Tufted Ottoman - Silver,KFNJ,32,,32
K6958-B254,HomePop Velvet Tufted Ottoman - Silver,KFDS,,,
K6958-B254,HomePop Velvet Tufted Ottoman - Silver,KFHQ,94,,94
K6958-B255,HomePop Tufted Velvet Ottoman - Black,KFNJ,26,2,24
K6958-B255,HomePop Tufted Velvet Ottoman - Black,KFDS,,,
K6958-B255,HomePop Tufted Velvet Ottoman - Black,KFHQ,57,,57
K6958-B258,HomePop Tufted Velvet Ottoman - Pink,KFNJ,50,,50
K6958-B258,HomePop Tufted Velvet Ottoman - Pink,KFDS,,,
K6958-B258,HomePop Tufted Velvet Ottoman - Pink,KFHQ,62,,62
K6958-B274,HomePop Velvet Tufted Ottoman - Deep Pink,KFNJ,,,
K6958-B274,HomePop Velvet Tufted Ottoman - Deep Pink,KFDS,,,
K6958-B274,HomePop Velvet Tufted Ottoman - Deep Pink,KFHQ,27,,27
K6958-F1374,HomePop Tufted Ottoman - Aqua Woven,KFHQ,29,,29
K6958-F1374,HomePop Tufted Ottoman - Aqua Woven,KFDS,,,
K6958-F1374,HomePop Tufted Ottoman - Aqua Woven,KFNJ,,,
K6995-F971,"HomePop Coral Dining Chair
(single pack)",KFHQ,,,
K6995-F971,"HomePop Coral Dining Chair
(single pack)",KFNJ,,,
K6995-F971,"HomePop Coral Dining Chair
(single pack)",KFDS,,,
K7043-F2232,"SPATIAL ORDER - Kaufmann Armless Accent Chair with Button Tufting, Gray",KFDS,,,
K7043-F2232,"SPATIAL ORDER - Kaufmann Armless Accent Chair with Button Tufting, Gray",KFHQ,,,
K7043-F2232,"SPATIAL ORDER - Kaufmann Armless Accent Chair with Button Tufting, Gray",KFNJ,,,
K7052-1501-5,HomePop Layla Tufted Bench - Natural,KFDS,,,
K7052-1501-5,HomePop Layla Tufted Bench - Natural,KFHQ,107,,107
K7052-1501-5,HomePop Layla Tufted Bench - Natural,KFNJ,79,2,77
K7052-1501-7,HomePop Layla Tufted Bench - Gray,KFHQ,137,,137
K7052-1501-7,HomePop Layla Tufted Bench - Gray,KFNJ,104,2,102
K7052-1501-7,HomePop Layla Tufted Bench - Gray,KFDS,,,
K7052-F2208,HomePop Layla Tufted Bench - Dark Charcoal Gray,KFHQ,60,,60
K7052-F2208,HomePop Layla Tufted Bench - Dark Charcoal Gray,KFNJ,,,
K7052-F2208,HomePop Layla Tufted Bench - Dark Charcoal Gray,KFDS,,,
K7064-B273,"SPATIAL ORDER - Kaufmann Modern Accent Chair with Button Tufting, Yellow",KFNJ,,,
K7064-B273,"SPATIAL ORDER - Kaufmann Modern Accent Chair with Button Tufting, Yellow",KFDS,,,
K7064-B273,"SPATIAL ORDER - Kaufmann Modern Accent Chair with Button Tufting, Yellow",KFHQ,126,,126
K7064-F2232,"HomePop- Modern Accent Chair with Button Tufting, Gray",KFNJ,,,
K7064-F2232,"HomePop- Modern Accent Chair with Button Tufting, Gray",KFDS,,,
K7064-F2232,"HomePop- Modern Accent Chair with Button Tufting, Gray",KFHQ,,,
K7116-E903,HomePop Draper Ottoman with Button Tufting - Gray Faux Leather,KFNJ,86,5,81
K7116-E903,HomePop Draper Ottoman with Button Tufting - Gray Faux Leather,KFDS,,,
K7116-E903,HomePop Draper Ottoman with Button Tufting - Gray Faux Leather,KFHQ,,,
K7116-F2378,HomePop Draper Bench with Button Tufting - Medium Black Plaid,KFNJ,,,
K7116-F2378,HomePop Draper Bench with Button Tufting - Medium Black Plaid,KFDS,,,
K7116-F2378,HomePop Draper Bench with Button Tufting - Medium Black Plaid,KFHQ,108,,108
K7116-F2380,HomePop Draper Ottoman with Button Tufting - Global Print,KFDS,,,
K7116-F2380,HomePop Draper Ottoman with Button Tufting - Global Print,KFNJ,,,
K7116-F2380,HomePop Draper Ottoman with Button Tufting - Global Print,KFHQ,71,1,70
K7116-YDQY-2,HomePop Draper Large Decorative Bench with Button Tufting - Light Brown Faux Leather,KFDS,,,
K7116-YDQY-2,HomePop Draper Large Decorative Bench with Button Tufting - Light Brown Faux Leather,KFNJ,200,13,187
K7116-YDQY-2,HomePop Draper Large Decorative Bench with Button Tufting - Light Brown Faux Leather,KFHQ,272,6,266
K7143-J001,HomePop Round Metal Accent Table with Glass top - Black,KFDS,,,
K7143-J001,HomePop Round Metal Accent Table with Glass top - Black,KFHQ,70,1,69
K7143-J001,HomePop Round Metal Accent Table with Glass top - Black,KFNJ,,,
K7143-J014,"SPATIAL ORDER - Round Metal Accent Table with Glass top, Gold",KFDS,,,
K7143-J014,"SPATIAL ORDER - Round Metal Accent Table with Glass top, Gold",KFNJ,3,,3
K7143-J014,"SPATIAL ORDER - Round Metal Accent Table with Glass top, Gold",KFHQ,201,,201
K7171-YDQY-2,HomePop Modern Recliner - Distressed Brown Faux Leather,KFNJ,,,
K7171-YDQY-2,HomePop Modern Recliner - Distressed Brown Faux Leather,KFDS,,,
K7171-YDQY-2,HomePop Modern Recliner - Distressed Brown Faux Leather,KFHQ,,,
K7183-YTB2,HomePop Kids Recliner in Pink Faux Leatherl,KFNJ,,,
K7183-YTB2,HomePop Kids Recliner in Pink Faux Leatherl,KFDS,,,
K7183-YTB2,HomePop Kids Recliner in Pink Faux Leatherl,KFHQ,80,80,
K7185-A857,HomePop Kids Chair and Ottoman - Pink and White Lattice,KFHQ,,,
K7185-A857,HomePop Kids Chair and Ottoman - Pink and White Lattice,KFNJ,,,
K7185-A857,HomePop Kids Chair and Ottoman - Pink and White Lattice,KFDS,,,
K7185-F2337,HomePop Kids Chair and Ottoman - Stain Resistant Gray Fabric,KFNJ,,,
K7185-F2337,HomePop Kids Chair and Ottoman - Stain Resistant Gray Fabric,KFHQ,37,37,
K7185-F2337,HomePop Kids Chair and Ottoman - Stain Resistant Gray Fabric,KFDS,,,
K7186-B292,HomePop Kids Club Chair - Faux Sheepskin Fur Natural,KFHQ,45,45,
K7186-B292,HomePop Kids Club Chair - Faux Sheepskin Fur Natural,KFDS,,,
K7186-B292,HomePop Kids Club Chair - Faux Sheepskin Fur Natural,KFNJ,,,
K7224-B227,HomePop Faux Fur White Round Stool,KFNJ : KFNJQU,1,,
K7224-B227,HomePop Faux Fur White Round Stool,KFHQ,174,1,173
K7224-B227,HomePop Faux Fur White Round Stool,KFDS,,,
K7224-B227,HomePop Faux Fur White Round Stool,KFNJ,,,
K7224-B250,HomePop Faux Fur Round Ottoman - Black,KFHQ,28,,28
K7224-B250,HomePop Faux Fur Round Ottoman - Black,KFDS,,,
K7224-B250,HomePop Faux Fur Round Ottoman - Black,KFNJ,33,1,32
K7225-B227,HomePop Faux Fur White Square Stool,KFDS,,,
K7225-B227,HomePop Faux Fur White Square Stool,KFNJ,73,,73
K7225-B227,HomePop Faux Fur White Square Stool,KFHQ,221,,221
K7225-B233,HomePop Faux Fur Square Ottoman - Pink,KFHQ,115,,115
K7225-B233,HomePop Faux Fur Square Ottoman - Pink,KFDS,,,
K7225-B233,HomePop Faux Fur Square Ottoman - Pink,KFNJ,42,2,40
K7225-B250,HomePop Faux Fur Square Ottoman - Black,KFDS,,,
K7225-B250,HomePop Faux Fur Square Ottoman - Black,KFHQ,94,,94
K7225-B250,HomePop Faux Fur Square Ottoman - Black,KFNJ,4,1,3
K7243,HomePop Metal Accent Table Triangle Gold Base Round Mirror Top,KFDS,,,
K7243,HomePop Metal Accent Table Triangle Gold Base Round Mirror Top,KFHQ,262,1,261
K7243,HomePop Metal Accent Table Triangle Gold Base Round Mirror Top,KFNJ,387,,387
K7243-J001,HomePop Metal Accent Table Triangle Black Base Round Mirror Top,KFNJ,126,,126
K7243-J001,HomePop Metal Accent Table Triangle Black Base Round Mirror Top,KFHQ,50,,50
K7243-J001,HomePop Metal Accent Table Triangle Black Base Round Mirror Top,KFDS,,,
K7243-J038,"HomePop Metal Accent Table Triangle White Base, Round Mirror Top",KFHQ,50,,50
K7243-J038,"HomePop Metal Accent Table Triangle White Base, Round Mirror Top",KFDS,,,
K7243-J038,"HomePop Metal Accent Table Triangle White Base, Round Mirror Top",KFNJ,41,1,40
K7246-J014,HomePop Hourglass Metal Accent Table Gold Mirror Top,KFNJ : KFNJQU,10,,
K7246-J014,HomePop Hourglass Metal Accent Table Gold Mirror Top,KFDS,,,
K7246-J014,HomePop Hourglass Metal Accent Table Gold Mirror Top,KFNJ,8,1,7
K7246-J014,HomePop Hourglass Metal Accent Table Gold Mirror Top,KFHQ,50,,50
K7307-F2178,HomePop Kate Tufted Swoop Arm Accent Chair,KFDS,,,
K7307-F2178,HomePop Kate Tufted Swoop Arm Accent Chair,KFNJ,107,1,106
K7307-F2178,HomePop Kate Tufted Swoop Arm Accent Chair,KFHQ,97,3,94
K7342-A824,HomePop Square Ottoman with Lift Off Top - Gray Floral,KFNJ,4,4,
K7342-A824,HomePop Square Ottoman with Lift Off Top - Gray Floral,KFDS,,,
K7342-A824,HomePop Square Ottoman with Lift Off Top - Gray Floral,KFHQ,251,5,246
K7342-A853,HomePop Square Ottoman with Lift-Off - Navy Lattice,KFNJ,,,
K7342-A853,HomePop Square Ottoman with Lift-Off - Navy Lattice,KFDS,,,
K7342-A853,HomePop Square Ottoman with Lift-Off - Navy Lattice,KFHQ,38,1,37
K7342-E903,HomePop Square Ottoman with Lift Off Top - Gray Faux Leather,KFDS,,,
K7342-E903,HomePop Square Ottoman with Lift Off Top - Gray Faux Leather,KFHQ,74,,74
K7342-E903,HomePop Square Ottoman with Lift Off Top - Gray Faux Leather,KFNJ,23,2,21
K7342-F2067,HomePop Cole Classics Square Storage Ottoman Wood Leg,KFNJ,1,1,
K7342-F2067,HomePop Cole Classics Square Storage Ottoman Wood Leg,KFHQ,100,52,48
K7342-F2067,HomePop Cole Classics Square Storage Ottoman Wood Leg,KFDS,,,
K7342-F2182,HomePop Square Lift Off Ottoman - Gray,KFNJ,1,1,
K7342-F2182,HomePop Square Lift Off Ottoman - Gray,KFHQ,168,7,161
K7342-F2182,HomePop Square Lift Off Ottoman - Gray,KFDS,,,
K7342-F2214,HomePop Cole Classics Square Storage Ottoman Wood Leg,KFHQ,165,,165
K7342-F2214,HomePop Cole Classics Square Storage Ottoman Wood Leg,KFDS,,,
K7342-F2214,HomePop Cole Classics Square Storage Ottoman Wood Leg,KFNJ,75,8,67
K7342-F2236,HomePop Square Lift Off Ottoman - Natural Windowpane,KFHQ,38,20,18
K7342-F2236,HomePop Square Lift Off Ottoman - Natural Windowpane,KFDS,,,
K7342-F2236,HomePop Square Lift Off Ottoman - Natural Windowpane,KFNJ,,,
K7342-F2262,HomePop Square Ottoman with Lift-Off - Black Plaid,KFHQ,4,1,3
K7342-F2262,HomePop Square Ottoman with Lift-Off - Black Plaid,KFNJ,,,
K7342-F2262,HomePop Square Ottoman with Lift-Off - Black Plaid,KFDS,,,
K7342-F2267,HomePop Square Ottoman with Lift Off Top - Onyx,KFNJ,,,
K7342-F2267,HomePop Square Ottoman with Lift Off Top - Onyx,KFDS,,,
K7342-F2267,HomePop Square Ottoman with Lift Off Top - Onyx,KFHQ,4,4,
K7342-F2267,HomePop Square Ottoman with Lift Off Top - Onyx,KFNJ : KFNJQU,1,,
K7342-F2359,HomePop Square Ottoman with Lift-Off - Blue Stripe,KFDS,,,
K7342-F2359,HomePop Square Ottoman with Lift-Off - Blue Stripe,KFNJ,88,3,85
K7342-F2359,HomePop Square Ottoman with Lift-Off - Blue Stripe,KFHQ,72,1,71
K7342-YDQY-2,HomePop Square Ottoman with Lift Off Top - Distressed Brown Faux Leather,KFNJ,5,,5
K7342-YDQY-2,HomePop Square Ottoman with Lift Off Top - Distressed Brown Faux Leather,KFHQ,47,,47
K7342-YDQY-2,HomePop Square Ottoman with Lift Off Top - Distressed Brown Faux Leather,KFDS,,,
K7351-J001,"SPATIAL ORDER - Half-Moon Modern Metal Accent Table, Black",KFHQ,5,,5
K7351-J001,"SPATIAL ORDER - Half-Moon Modern Metal Accent Table, Black",KFDS,,,
K7351-J001,"SPATIAL ORDER - Half-Moon Modern Metal Accent Table, Black",KFNJ,,,
K7351-J014,"SPATIAL ORDER - Half-Moon Modern Metal Accent Table, Gold",KFHQ,3,,3
K7351-J014,"SPATIAL ORDER - Half-Moon Modern Metal Accent Table, Gold",KFDS,,,
K7351-J014,"SPATIAL ORDER - Half-Moon Modern Metal Accent Table, Gold",KFNJ,,,
K7351-J038,"SPATIAL ORDER - Half-Moon Modern Metal Accent Table, White",KFHQ,,,
K7351-J038,"SPATIAL ORDER - Half-Moon Modern Metal Accent Table, White",KFNJ,,,
K7351-J038,"SPATIAL ORDER - Half-Moon Modern Metal Accent Table, White",KFDS,,,
K7378-F1087,HomePop Large Tufted Storage Bench,KFNJ,33,,33
K7378-F1087,HomePop Large Tufted Storage Bench,KFHQ,89,,89
K7378-F1087,HomePop Large Tufted Storage Bench,KFDS,,,
K7378-F1370,HomePop Large Tufted Storage Bench - Taupe,KFNJ : KFNJQU,2,,
K7378-F1370,HomePop Large Tufted Storage Bench - Taupe,KFNJ,,,
K7378-F1370,HomePop Large Tufted Storage Bench - Taupe,KFDS,,,
K7378-F1370,HomePop Large Tufted Storage Bench - Taupe,KFHQ,44,1,43
K7378-F1374,HomePop Large Tufted Storage Bench - Teal,KFDS,,,
K7378-F1374,HomePop Large Tufted Storage Bench - Teal,KFHQ,132,,132
K7378-F1374,HomePop Large Tufted Storage Bench - Teal,KFNJ,167,1,166
K7378-F1424,HomePop Large Tufted Storage Bench - Cream,KFHQ,107,2,105
K7378-F1424,HomePop Large Tufted Storage Bench - Cream,KFNJ,149,6,143
K7378-F1424,HomePop Large Tufted Storage Bench - Cream,KFDS,,,
K7380-F1447,HomePop Storage cube ottoman,KFNJ,447,,447
K7380-F1447,HomePop Storage cube ottoman,KFDS,,,
K7380-F1447,HomePop Storage cube ottoman,KFHQ,365,6,359
K7395-B267,Rimo Velvet Storage Bench - Dark Navy,KFDS,,,
K7395-B267,Rimo Velvet Storage Bench - Dark Navy,KFNJ,112,,112
K7395-B267,Rimo Velvet Storage Bench - Dark Navy,KFHQ,39,,39
K7395-B269,Rimo Velvet Storage Bench - Gray,KFDS,,,
K7395-B269,Rimo Velvet Storage Bench - Gray,KFHQ,90,1,89
K7395-B269,Rimo Velvet Storage Bench - Gray,KFNJ,74,,74
K7395-F2133,HomePop Rimo Upholstered Storage Bench - Navy,KFNJ,43,,43
K7395-F2133,HomePop Rimo Upholstered Storage Bench - Navy,KFHQ,88,,88
K7395-F2133,HomePop Rimo Upholstered Storage Bench - Navy,KFDS,,,
K7395-F2134,HomePop Rimo Upholstered Storage Bench - Gray,KFNJ,94,,94
K7395-F2134,HomePop Rimo Upholstered Storage Bench - Gray,KFHQ,40,,40
K7395-F2134,HomePop Rimo Upholstered Storage Bench - Gray,KFDS,,,
K7395-F2288,HomePop Rimo Upholstered Storage Bench - Teal,KFNJ,111,1,110
K7395-F2288,HomePop Rimo Upholstered Storage Bench - Teal,KFHQ,60,4,56
K7395-F2288,HomePop Rimo Upholstered Storage Bench - Teal,KFDS,,,
K7395-F2289,HomePop Rimo Upholstered Storage Bench - Cream,KFDS,,,
K7395-F2289,HomePop Rimo Upholstered Storage Bench - Cream,KFHQ,69,,69
K7395-F2289,HomePop Rimo Upholstered Storage Bench - Cream,KFNJ,68,,68
K7399-B118,HomePop Round Stool Metal Base White Velvet,KFHQ,9,2,7
K7399-B118,HomePop Round Stool Metal Base White Velvet,KFNJ,34,,34
K7399-B118,HomePop Round Stool Metal Base White Velvet,KFDS,,,
K7399-B254,HomePop Velvet Round Ottoman - Silver,KFHQ,80,5,75
K7399-B254,HomePop Velvet Round Ottoman - Silver,KFDS,,,
K7399-B254,HomePop Velvet Round Ottoman - Silver,KFNJ,,,
K7401-A825,HomePop Metal Upholstered Ottoman - Grey Lattice,KFNJ,46,1,45
K7401-A825,HomePop Metal Upholstered Ottoman - Grey Lattice,KFHQ,127,,127
K7401-A825,HomePop Metal Upholstered Ottoman - Grey Lattice,KFDS,,,
K7401-E903,HomePop Modern Metal X-base Ottoman - Gray Faux Leather,KFHQ,11,1,10
K7401-E903,HomePop Modern Metal X-base Ottoman - Gray Faux Leather,KFNJ,,,
K7401-E903,HomePop Modern Metal X-base Ottoman - Gray Faux Leather,KFDS,,,
K7401-F2060,HomePop Metal X Base Tan Gray and Cream Awning Stripe,KFNJ,3,,3
K7401-F2060,HomePop Metal X Base Tan Gray and Cream Awning Stripe,KFHQ,108,2,106
K7401-F2060,HomePop Metal X Base Tan Gray and Cream Awning Stripe,KFDS,,,
K7401-F2237,HomePop Modern Metal X-base Ottoman - Charcoal Stripe,KFHQ,89,,89
K7401-F2237,HomePop Modern Metal X-base Ottoman - Charcoal Stripe,KFNJ,71,,71
K7401-F2237,HomePop Modern Metal X-base Ottoman - Charcoal Stripe,KFDS,,,
K7401-F2267,HomePop Upholstered Metal Ottoman - Onyx,KFDS,,,
